array size,selection sort operations,merge sort operations
42,3014,2384
42,3003,2388
42,3005,2390
42,3023,2392
42,3015,2380
42,3011,2382
42,3017,2386
42,3004,2391
42,3023,2388
42,3028,2381
42,3018,2388
42,3005,2390
42,3018,2383
42,3012,2384
42,3000,2391
42,3057,2386
42,3009,2384
42,3027,2393
42,3029,2386
42,3016,2385
42,3008,2380
42,3005,2388
42,3003,2381
42,3019,2390
42,3021,2390
42,3026,2385
42,3012,2384
42,3013,2388
42,3007,2387
43,3171,2453
43,3149,2459
43,3153,2455
43,3155,2457
43,3151,2459
43,3156,2459
43,3167,2456
43,3157,2458
43,3149,2454
43,3165,2463
43,3132,2461
43,3154,2455
43,3149,2454
43,3153,2457
43,3137,2459
43,3185,2450
43,3140,2458
43,3147,2457
43,3162,2454
43,3159,2462
43,3147,2461
43,3154,2455
43,3136,2450
43,3144,2459
43,3151,2452
43,3137,2452
43,3174,2459
43,3150,2459
43,3144,2459
43,3139,2455
43,3147,2456
43,3149,2451
43,3153,2457
43,3152,2454
43,3150,2456
43,3154,2463
43,3146,2464
43,3127,2458
43,3146,2454
43,3144,2455
43,3166,2457
43,3145,2456
43,3149,2458
43,3152,2463
43,3163,2459
43,3157,2454
43,3166,2458
43,3145,2451
43,3138,2455
43,3141,2459
43,3164,2461
43,3153,2458
43,3162,2450
43,3148,2454
43,3152,2461
43,3158,2453
43,3142,2451
43,3160,2457
43,3162,2457
43,3158,2457
43,3161,2455
43,3150,2453
43,3161,2456
43,3147,2460
43,3177,2458
43,3164,2462
43,3156,2455
43,3142,2458
43,3160,2459
43,3132,2457
43,3169,2455
43,3178,2455
43,3158,2460
43,3152,2462
43,3169,2457
43,3151,2461
43,3146,2459
43,3147,2459
43,3166,2456
43,3155,2454
43,3156,2452
43,3158,2458
43,3146,2457
43,3149,2455
43,3157,2458
43,3166,2460
43,3158,2456
43,3145,2457
43,3150,2454
43,3158,2454
43,3151,2455
43,3157,2449
43,3152,2456
43,3162,2459
43,3155,2459
43,3144,2456
43,3141,2451
43,3151,2458
43,3151,2450
43,3153,2451
43,3137,2451
43,3157,2453
43,3157,2458
43,3147,2458
43,3155,2452
43,3129,2463
43,3159,2450
43,3160,2454
43,3162,2455
43,3156,2450
43,3144,2455
43,3151,2461
43,3161,2458
43,3152,2458
43,3158,2452
43,3146,2458
43,3141,2452
43,3133,2463
43,3149,2448
43,3143,2456
43,3134,2456
43,3129,2450
43,3138,2458
43,3156,2455
43,3161,2460
43,3159,2452
43,3166,2454
43,3138,2457
43,3145,2460
43,3148,2445
43,3155,2456
43,3148,2457
43,3162,2456
43,3154,2455
43,3152,2453
43,3130,2457
43,3156,2445
43,3160,2453
43,3143,2453
43,3143,2451
43,3162,2453
43,3148,2456
43,3146,2453
43,3142,2455
43,3158,2459
43,3161,2449
43,3146,2452
43,3163,2457
43,3162,2459
43,3162,2457
43,3155,2452
43,3171,2457
43,3156,2463
43,3156,2462
43,3150,2453
43,3143,2457
43,3172,2461
43,3162,2455
43,3137,2457
43,3137,2457
43,3156,2458
43,3151,2462
43,3156,2454
43,3162,2460
43,3148,2457
43,3163,2454
43,3121,2458
43,3135,2461
43,3153,2450
43,3163,2456
43,3166,2455
43,3163,2451
43,3172,2452
43,3148,2457
43,3135,2462
43,3151,2456
43,3140,2457
43,3151,2449
43,3149,2456
43,3162,2451
43,3163,2452
43,3140,2449
43,3158,2459
43,3147,2456
43,3148,2460
43,3160,2455
43,3141,2457
43,3157,2456
43,3140,2454
43,3141,2459
43,3142,2460
43,3145,2454
43,3159,2454
43,3171,2457
43,3150,2449
43,3167,2459
43,3139,2459
43,3162,2453
43,3138,2459
43,3144,2454
43,3139,2455
43,3160,2459
43,3157,2455
43,3157,2456
43,3149,2453
43,3140,2459
43,3155,2452
43,3158,2454
43,3172,2457
43,3140,2458
43,3155,2460
43,3157,2453
43,3161,2455
43,3172,2453
43,3151,2454
43,3156,2457
43,3144,2459
43,3141,2459
43,3148,2461
43,3165,2455
43,3147,2453
43,3147,2457
43,3154,2460
43,3139,2462
43,3154,2462
43,3160,2455
43,3155,2450
43,3169,2458
43,3142,2454
43,3170,2456
43,3157,2458
43,3160,2453
43,3149,2460
43,3149,2457
43,3139,2452
43,3169,2456
43,3156,2460
43,3148,2459
43,3143,2459
43,3139,2460
43,3135,2456
43,3161,2461
43,3150,2451
43,3148,2456
43,3145,2453
43,3147,2456
43,3146,2450
43,3163,2460
43,3140,2460
43,3170,2455
43,3170,2454
43,3150,2449
43,3135,2453
43,3156,2456
43,3156,2459
43,3151,2458
43,3153,2459
43,3134,2462
43,3152,2460
43,3161,2454
43,3162,2450
43,3163,2452
43,3174,2460
43,3148,2454
43,3152,2451
43,3162,2455
43,3141,2456
43,3140,2457
43,3141,2462
43,3158,2457
43,3157,2462
43,3137,2453
43,3147,2457
43,3164,2450
43,3149,2457
43,3155,2458
43,3160,2459
43,3161,2453
43,3147,2459
43,3146,2461
43,3156,2456
43,3151,2453
43,3161,2454
43,3147,2457
43,3158,2452
43,3156,2456
43,3164,2452
43,3138,2453
43,3147,2452
43,3156,2456
43,3158,2454
43,3138,2452
43,3135,2456
43,3147,2461
43,3137,2453
43,3146,2455
43,3154,2456
43,3165,2457
43,3156,2458
43,3135,2463
43,3150,2455
43,3155,2458
43,3171,2455
43,3161,2456
43,3172,2457
43,3140,2453
43,3158,2451
43,3143,2452
43,3141,2456
43,3166,2449
43,3139,2455
43,3151,2456
43,3164,2456
43,3147,2446
43,3154,2451
43,3141,2458
43,3170,2457
43,3155,2455
43,3140,2450
43,3153,2468
43,3153,2457
43,3137,2459
43,3158,2453
43,3159,2453
43,3132,2458
43,3154,2451
43,3161,2460
43,3157,2456
43,3153,2458
43,3138,2446
43,3150,2452
43,3152,2455
43,3154,2457
43,3158,2453
43,3150,2449
43,3157,2461
43,3149,2454
43,3154,2456
43,3159,2456
43,3163,2460
43,3146,2458
43,3126,2450
43,3165,2456
43,3148,2461
43,3155,2455
43,3151,2453
43,3170,2456
43,3171,2456
43,3146,2453
43,3160,2455
43,3160,2453
43,3141,2456
43,3160,2451
43,3146,2454
43,3149,2454
43,3170,2459
43,3173,2462
43,3151,2462
43,3152,2455
43,3164,2457
43,3145,2458
43,3163,2453
43,3153,2452
43,3165,2452
43,3163,2451
43,3145,2454
43,3164,2461
43,3161,2451
43,3145,2458
43,3138,2457
43,3144,2455
43,3152,2451
43,3163,2454
43,3172,2457
43,3157,2455
43,3159,2456
43,3140,2458
43,3142,2450
43,3130,2461
43,3144,2461
43,3157,2453
43,3161,2457
43,3151,2453
43,3164,2456
43,3155,2457
43,3162,2461
43,3157,2456
43,3152,2463
43,3147,2463
43,3153,2459
43,3149,2452
43,3154,2460
43,3144,2456
43,3154,2454
43,3144,2459
43,3157,2455
43,3146,2456
43,3150,2450
43,3151,2455
43,3151,2454
43,3156,2454
43,3148,2456
43,3159,2457
43,3162,2454
43,3172,2456
43,3158,2453
43,3166,2460
43,3154,2452
43,3151,2460
43,3148,2450
43,3159,2456
43,3170,2456
43,3154,2451
43,3136,2461
43,3160,2455
43,3160,2458
43,3155,2452
43,3157,2450
43,3156,2459
43,3159,2458
43,3149,2457
43,3146,2456
43,3143,2450
43,3161,2459
43,3154,2460
43,3164,2454
43,3171,2455
43,3163,2461
43,3135,2455
43,3158,2461
43,3147,2446
43,3150,2454
43,3167,2455
43,3152,2454
43,3166,2458
43,3145,2454
43,3171,2454
43,3162,2462
43,3139,2455
43,3149,2456
43,3150,2459
43,3154,2453
43,3146,2461
43,3133,2456
43,3152,2457
43,3156,2455
43,3147,2454
43,3138,2461
43,3146,2452
43,3153,2459
43,3166,2448
43,3149,2457
43,3142,2461
43,3156,2457
43,3153,2460
43,3159,2456
43,3144,2454
43,3149,2458
43,3154,2460
43,3167,2460
43,3142,2460
43,3148,2463
43,3155,2459
43,3149,2461
43,3153,2452
43,3158,2459
43,3150,2457
43,3143,2454
43,3154,2454
43,3159,2458
43,3147,2459
43,3138,2457
43,3177,2452
43,3169,2455
43,3147,2464
43,3149,2460
43,3155,2454
43,3162,2459
43,3149,2456
43,3143,2449
43,3150,2456
43,3138,2454
43,3148,2460
43,3182,2463
43,3162,2453
43,3160,2452
43,3143,2452
43,3146,2460
43,3144,2455
43,3168,2456
43,3139,2458
43,3143,2461
43,3163,2457
43,3141,2459
43,3173,2455
43,3162,2454
43,3151,2452
43,3150,2456
43,3188,2461
43,3155,2458
43,3150,2461
43,3153,2455
43,3154,2456
43,3161,2454
43,3146,2455
43,3146,2455
43,3157,2462
43,3157,2462
43,3162,2453
43,3154,2450
43,3151,2453
43,3174,2457
43,3137,2462
43,3148,2458
43,3160,2457
43,3166,2455
43,3167,2456
43,3153,2453
43,3156,2457
43,3151,2459
43,3142,2453
43,3158,2458
43,3160,2447
43,3151,2457
43,3157,2450
43,3150,2457
43,3143,2452
43,3153,2464
43,3146,2450
43,3147,2460
43,3166,2453
43,3146,2464
43,3154,2462
43,3147,2452
43,3145,2453
43,3160,2451
43,3162,2455
43,3147,2453
43,3151,2455
43,3146,2459
43,3172,2456
43,3161,2454
43,3140,2451
43,3149,2455
43,3130,2453
43,3143,2454
43,3150,2452
43,3161,2458
43,3150,2457
43,3146,2457
43,3152,2452
43,3165,2459
43,3131,2449
43,3159,2459
43,3157,2461
43,3147,2457
43,3150,2460
43,3164,2455
43,3150,2460
43,3142,2460
43,3152,2448
43,3144,2456
43,3162,2455
43,3141,2459
43,3154,2460
43,3150,2456
43,3139,2459
43,3149,2458
43,3160,2456
43,3154,2459
43,3146,2457
43,3165,2450
43,3147,2458
43,3168,2452
43,3159,2459
43,3146,2460
43,3151,2463
43,3142,2452
43,3154,2454
43,3153,2453
43,3144,2456
43,3157,2450
43,3157,2460
43,3155,2454
43,3154,2457
43,3149,2456
43,3140,2455
43,3136,2452
43,3132,2449
43,3135,2453
43,3160,2453
43,3150,2454
43,3161,2458
43,3155,2459
43,3153,2455
43,3157,2457
43,3164,2452
43,3165,2456
43,3151,2458
43,3164,2463
43,3153,2455
43,3154,2456
43,3150,2455
43,3154,2456
43,3140,2458
43,3145,2454
43,3171,2457
43,3156,2460
43,3149,2455
43,3136,2448
43,3159,2450
43,3160,2455
43,3150,2456
43,3170,2455
43,3157,2460
43,3156,2457
43,3151,2457
43,3168,2452
43,3149,2457
43,3151,2457
43,3161,2457
43,3156,2456
43,3146,2455
43,3164,2450
43,3157,2443
43,3147,2453
43,3167,2457
43,3154,2450
43,3144,2458
43,3161,2453
43,3151,2464
43,3136,2455
43,3167,2455
43,3154,2461
43,3165,2456
43,3177,2458
43,3151,2458
43,3156,2451
43,3141,2458
43,3135,2463
43,3164,2453
43,3138,2457
43,3145,2458
43,3145,2461
43,3134,2454
43,3145,2458
43,3144,2456
43,3153,2452
43,3165,2455
43,3151,2460
43,3160,2458
43,3138,2457
43,3164,2456
43,3132,2447
43,3158,2455
43,3165,2458
43,3169,2457
43,3155,2452
43,3131,2454
43,3163,2456
43,3134,2458
43,3152,2456
43,3152,2457
43,3143,2455
43,3145,2460
43,3130,2460
43,3155,2459
43,3142,2456
43,3138,2461
43,3153,2450
43,3145,2451
43,3159,2452
43,3142,2453
43,3146,2456
43,3149,2455
43,3162,2453
43,3160,2460
43,3151,2460
43,3142,2445
43,3155,2455
43,3147,2458
43,3167,2456
43,3162,2457
43,3166,2456
43,3150,2458
43,3162,2454
43,3148,2453
43,3157,2456
43,3126,2459
43,3148,2454
43,3160,2453
43,3163,2445
43,3175,2462
43,3147,2449
43,3155,2454
43,3141,2459
43,3146,2463
43,3162,2459
43,3163,2458
43,3144,2458
43,3148,2456
43,3164,2453
43,3161,2454
43,3145,2455
43,3140,2459
43,3157,2455
43,3166,2460
43,3163,2455
43,3158,2459
43,3139,2456
43,3162,2449
43,3147,2461
43,3138,2453
43,3156,2461
43,3142,2458
43,3144,2452
43,3148,2452
43,3166,2456
43,3152,2459
43,3155,2457
43,3162,2454
43,3161,2458
43,3143,2451
43,3163,2458
43,3158,2463
43,3146,2458
43,3156,2462
43,3146,2449
43,3173,2461
43,3175,2456
43,3141,2457
43,3151,2457
43,3142,2457
43,3132,2454
43,3156,2451
43,3156,2461
43,3133,2457
43,3163,2450
43,3148,2456
43,3147,2455
43,3143,2461
43,3148,2462
43,3144,2460
43,3155,2458
43,3140,2452
43,3144,2459
43,3144,2455
43,3176,2460
43,3148,2449
43,3152,2456
43,3145,2457
43,3155,2457
43,3170,2460
43,3149,2455
43,3144,2457
43,3140,2456
43,3161,2462
43,3144,2458
43,3139,2447
43,3131,2458
43,3168,2460
43,3148,2452
43,3155,2454
43,3159,2453
43,3143,2453
43,3144,2455
43,3139,2457
43,3149,2457
43,3154,2459
43,3137,2459
43,3155,2448
43,3142,2458
43,3147,2458
43,3144,2453
43,3145,2449
43,3150,2457
43,3147,2456
43,3166,2450
43,3142,2457
43,3149,2452
43,3132,2456
43,3158,2457
43,3139,2460
43,3155,2457
43,3150,2455
43,3152,2457
43,3150,2458
43,3153,2454
43,3147,2457
43,3153,2454
43,3155,2460
43,3133,2457
43,3160,2459
43,3140,2454
43,3140,2456
43,3148,2454
43,3166,2457
43,3147,2456
43,3153,2458
43,3169,2453
43,3153,2453
43,3144,2453
43,3148,2459
43,3149,2461
43,3160,2451
43,3143,2460
43,3146,2454
43,3167,2453
43,3151,2461
43,3153,2454
43,3153,2449
43,3154,2451
43,3140,2453
43,3149,2460
43,3140,2459
43,3142,2465
43,3147,2450
43,3142,2455
43,3158,2458
43,3146,2455
43,3143,2456
43,3145,2460
43,3153,2458
43,3149,2458
43,3155,2457
43,3175,2459
43,3158,2463
43,3155,2455
43,3160,2457
43,3151,2454
43,3135,2461
43,3167,2452
43,3151,2444
43,3149,2454
43,3165,2447
43,3154,2457
43,3150,2455
43,3149,2455
43,3168,2459
43,3150,2459
43,3154,2457
43,3163,2464
43,3152,2451
43,3125,2455
43,3161,2452
43,3152,2458
43,3145,2454
43,3154,2455
43,3165,2457
43,3144,2459
43,3146,2456
43,3154,2450
43,3147,2462
43,3137,2457
43,3155,2459
43,3151,2459
43,3158,2451
43,3140,2459
43,3145,2457
43,3160,2452
43,3152,2452
43,3150,2453
43,3155,2462
43,3126,2455
43,3153,2454
43,3156,2458
43,3150,2454
43,3162,2452
43,3145,2452
43,3148,2458
43,3153,2452
43,3148,2458
43,3143,2457
43,3142,2454
43,3173,2453
43,3146,2459
43,3157,2451
43,3151,2456
43,3154,2452
43,3144,2454
43,3175,2462
43,3155,2459
43,3140,2456
43,3163,2453
43,3157,2454
43,3136,2452
43,3150,2452
43,3174,2450
43,3142,2456
43,3137,2462
43,3130,2460
43,3156,2457
43,3153,2456
43,3165,2448
43,3156,2452
43,3147,2456
43,3135,2464
43,3151,2457
43,3145,2458
43,3152,2456
43,3152,2453
43,3164,2454
43,3156,2460
43,3142,2464
43,3157,2454
43,3144,2460
43,3141,2461
43,3169,2457
43,3145,2455
43,3160,2453
43,3152,2456
43,3153,2450
43,3155,2463
43,3144,2457
43,3142,2456
43,3173,2460
43,3149,2465
43,3153,2452
43,3130,2453
43,3152,2452
43,3142,2463
43,3148,2455
43,3139,2458
43,3145,2457
43,3144,2460
43,3160,2460
43,3147,2457
43,3164,2457
43,3142,2458
43,3157,2457
43,3150,2464
43,3158,2451
43,3162,2450
43,3168,2460
43,3125,2460
43,3141,2451
43,3149,2456
43,3147,2455
43,3156,2447
43,3166,2460
43,3162,2457
43,3162,2461
43,3166,2449
43,3161,2456
43,3147,2447
43,3162,2457
43,3162,2453
43,3134,2458
43,3153,2456
43,3154,2450
43,3157,2457
43,3166,2456
43,3153,2460
43,3164,2450
43,3155,2454
43,3166,2449
43,3139,2456
43,3126,2455
43,3147,2458
43,3150,2447
43,3157,2455
43,3149,2461
43,3149,2457
43,3153,2457
43,3157,2456
43,3150,2461
43,3149,2446
43,3141,2457
43,3145,2450
43,3141,2460
43,3153,2455
43,3154,2453
43,3160,2456
43,3146,2457
43,3151,2453
43,3149,2457
43,3169,2455
43,3172,2457
43,3143,2461
43,3142,2455
43,3151,2456
43,3172,2456
43,3144,2458
43,3148,2453
43,3147,2459
43,3146,2459
43,3155,2458
43,3132,2460
43,3141,2459
43,3144,2453
43,3173,2459
43,3164,2451
43,3161,2451
43,3136,2456
43,3152,2456
43,3146,2455
43,3150,2457
43,3151,2457
43,3161,2455
43,3156,2459
44,3299,2525
44,3298,2527
44,3301,2524
44,3269,2519
44,3296,2523
44,3273,2529
44,3308,2530
44,3277,2525
44,3302,2518
44,3290,2520
44,3302,2525
44,3280,2529
44,3277,2522
44,3283,2518
44,3290,2527
44,3269,2519
44,3309,2525
44,3292,2526
44,3291,2523
44,3290,2523
44,3289,2524
44,3281,2528
44,3297,2528
44,3314,2518
44,3300,2525
44,3272,2526
44,3306,2519
44,3275,2528
44,3280,2527
44,3305,2524
44,3291,2527
44,3282,2527
44,3299,2523
44,3292,2527
44,3289,2520
44,3294,2527
44,3307,2525
44,3298,2525
44,3296,2528
44,3301,2525
44,3279,2522
44,3290,2522
44,3273,2525
44,3305,2525
44,3289,2522
44,3297,2520
44,3285,2524
44,3287,2517
44,3296,2525
44,3273,2524
44,3292,2516
44,3289,2521
44,3298,2523
44,3300,2529
44,3297,2524
44,3289,2524
44,3285,2528
44,3301,2528
44,3289,2526
44,3298,2526
44,3286,2522
44,3314,2521
44,3291,2530
44,3284,2529
44,3289,2519
44,3289,2527
44,3314,2523
44,3289,2523
44,3300,2520
44,3295,2526
44,3282,2525
44,3295,2526
44,3298,2525
44,3287,2519
44,3290,2527
44,3290,2525
44,3298,2528
44,3303,2523
44,3286,2525
44,3289,2525
44,3294,2518
44,3287,2525
44,3287,2525
44,3287,2527
44,3296,2516
44,3287,2528
44,3281,2525
44,3307,2524
44,3293,2527
44,3295,2525
44,3292,2525
44,3315,2521
44,3291,2518
44,3286,2529
44,3266,2523
44,3300,2526
44,3292,2522
44,3282,2521
44,3287,2521
44,3285,2526
44,3290,2525
44,3299,2531
44,3288,2525
44,3289,2528
44,3292,2519
44,3286,2521
44,3299,2527
44,3291,2516
44,3269,2518
44,3298,2524
44,3282,2525
44,3286,2523
44,3305,2525
44,3289,2523
44,3295,2519
44,3281,2523
44,3277,2515
44,3278,2527
44,3288,2528
44,3298,2524
44,3271,2527
44,3287,2528
44,3276,2529
44,3280,2524
44,3302,2513
44,3280,2526
44,3300,2516
44,3293,2528
44,3278,2526
44,3300,2527
44,3294,2519
44,3275,2521
44,3303,2524
44,3287,2526
44,3290,2523
44,3287,2523
44,3290,2525
44,3295,2530
44,3294,2520
44,3298,2517
44,3304,2525
44,3300,2524
44,3302,2527
44,3312,2521
44,3302,2521
44,3293,2524
44,3290,2522
44,3286,2519
44,3298,2520
44,3288,2521
44,3286,2520
44,3301,2526
44,3296,2529
44,3306,2522
44,3297,2526
44,3296,2521
44,3312,2520
44,3280,2523
44,3287,2522
44,3294,2525
44,3280,2518
44,3301,2518
44,3296,2525
44,3301,2528
44,3302,2530
44,3295,2512
44,3289,2529
44,3284,2515
44,3297,2527
44,3274,2518
44,3292,2526
44,3285,2522
44,3285,2527
44,3286,2523
44,3289,2521
44,3287,2525
44,3296,2522
44,3296,2524
44,3291,2528
44,3276,2528
44,3286,2524
44,3290,2521
44,3281,2523
44,3282,2523
44,3275,2519
44,3290,2528
44,3305,2522
44,3294,2519
44,3284,2523
44,3292,2528
44,3303,2521
44,3272,2523
44,3317,2522
44,3277,2528
44,3280,2523
44,3286,2520
44,3316,2525
44,3295,2524
44,3278,2527
44,3284,2528
44,3285,2520
44,3319,2522
44,3303,2527
44,3303,2522
44,3291,2520
44,3303,2527
44,3298,2524
44,3295,2526
44,3282,2524
44,3295,2530
44,3287,2523
44,3306,2517
44,3278,2527
44,3291,2526
44,3286,2521
44,3291,2520
44,3280,2522
44,3281,2510
44,3299,2524
44,3311,2528
44,3290,2527
44,3308,2525
44,3319,2525
44,3279,2521
44,3287,2522
44,3297,2518
44,3294,2514
44,3287,2520
44,3302,2526
44,3289,2520
44,3303,2527
44,3278,2525
44,3285,2529
44,3308,2524
44,3311,2518
44,3302,2520
44,3298,2520
44,3297,2526
44,3279,2524
44,3298,2519
44,3294,2521
44,3294,2529
44,3289,2525
44,3306,2524
44,3297,2524
44,3276,2526
44,3299,2522
44,3279,2522
44,3299,2524
44,3286,2523
44,3286,2531
44,3300,2526
44,3290,2521
44,3313,2525
44,3296,2519
44,3275,2530
44,3284,2520
44,3291,2522
44,3289,2527
44,3289,2520
44,3291,2522
44,3303,2529
44,3282,2519
44,3294,2524
44,3285,2530
44,3302,2531
44,3316,2522
44,3289,2525
44,3303,2520
44,3293,2518
44,3296,2523
44,3295,2515
44,3309,2522
44,3305,2522
44,3302,2522
44,3276,2522
44,3290,2528
44,3287,2522
44,3297,2523
44,3290,2527
44,3285,2526
44,3285,2522
44,3287,2523
44,3296,2528
44,3297,2523
44,3285,2525
44,3287,2520
44,3289,2528
44,3284,2524
44,3276,2525
44,3304,2524
44,3306,2523
44,3311,2529
44,3295,2519
44,3287,2525
44,3302,2524
44,3270,2528
44,3275,2522
44,3294,2530
44,3290,2525
44,3291,2523
44,3284,2527
44,3295,2527
44,3282,2522
44,3288,2526
44,3299,2529
44,3312,2521
44,3299,2529
44,3290,2528
44,3288,2527
44,3286,2523
44,3302,2520
44,3295,2527
44,3304,2521
44,3290,2517
44,3295,2522
44,3301,2523
44,3289,2523
44,3290,2529
44,3287,2522
44,3280,2523
44,3291,2523
44,3281,2526
44,3307,2527
44,3292,2517
44,3297,2525
44,3280,2525
44,3306,2526
44,3275,2522
44,3294,2520
44,3283,2525
44,3281,2528
44,3280,2524
44,3309,2528
44,3276,2523
44,3287,2527
44,3290,2520
44,3303,2526
44,3296,2528
44,3306,2528
44,3286,2523
44,3297,2518
44,3274,2518
44,3303,2523
44,3307,2528
44,3295,2525
44,3294,2525
44,3297,2522
44,3301,2522
44,3287,2524
44,3300,2524
44,3299,2523
44,3301,2519
44,3297,2526
44,3278,2522
44,3287,2519
44,3305,2529
44,3291,2519
44,3270,2517
44,3292,2521
44,3283,2528
44,3286,2523
44,3301,2524
44,3284,2524
44,3310,2524
44,3289,2527
44,3313,2526
44,3276,2530
44,3293,2525
44,3294,2517
44,3303,2514
44,3290,2511
44,3294,2519
44,3291,2520
44,3308,2522
44,3296,2529
44,3287,2526
44,3292,2526
44,3282,2526
44,3303,2525
44,3298,2529
44,3306,2525
44,3294,2525
44,3292,2522
44,3281,2529
44,3307,2522
44,3297,2529
44,3283,2528
44,3278,2523
44,3300,2531
44,3296,2520
44,3321,2527
44,3299,2524
44,3299,2522
44,3291,2524
44,3302,2522
44,3292,2522
44,3282,2523
44,3291,2526
44,3290,2517
44,3307,2521
44,3278,2524
44,3286,2525
44,3294,2525
44,3286,2521
44,3282,2519
44,3295,2518
44,3293,2522
44,3308,2521
44,3294,2521
44,3299,2525
44,3293,2530
44,3294,2529
44,3294,2527
44,3287,2524
44,3293,2530
44,3314,2520
44,3305,2525
44,3292,2521
44,3295,2528
44,3305,2518
44,3313,2526
44,3287,2532
44,3293,2526
44,3288,2527
44,3291,2520
44,3282,2524
44,3305,2524
44,3302,2522
44,3280,2522
44,3294,2527
44,3292,2525
44,3300,2527
44,3283,2518
44,3307,2528
44,3309,2527
44,3293,2522
44,3297,2524
44,3281,2522
44,3275,2529
44,3311,2524
44,3287,2525
44,3292,2524
44,3293,2522
44,3289,2521
44,3300,2524
44,3288,2525
44,3298,2522
44,3313,2523
44,3298,2519
44,3284,2524
44,3296,2525
44,3276,2512
44,3274,2528
44,3285,2524
44,3306,2525
44,3281,2525
44,3290,2523
44,3280,2520
44,3305,2523
44,3305,2520
44,3292,2518
44,3300,2524
44,3297,2519
44,3296,2525
44,3300,2526
44,3273,2519
44,3302,2526
44,3296,2522
44,3295,2523
44,3296,2524
44,3287,2525
44,3283,2527
44,3306,2521
44,3286,2525
44,3284,2527
44,3304,2527
44,3277,2522
44,3292,2524
44,3295,2522
44,3296,2529
44,3296,2525
44,3303,2527
44,3295,2518
44,3301,2522
44,3300,2527
44,3304,2522
44,3275,2523
44,3304,2523
44,3290,2529
44,3286,2526
44,3280,2524
44,3286,2525
44,3289,2528
44,3283,2523
44,3277,2524
44,3281,2528
44,3283,2518
44,3307,2524
44,3302,2521
44,3293,2522
44,3298,2531
44,3291,2528
44,3297,2526
44,3282,2516
44,3303,2523
44,3288,2526
44,3298,2525
44,3284,2521
44,3287,2524
44,3284,2524
44,3305,2518
44,3287,2517
44,3295,2520
44,3295,2515
44,3298,2525
44,3302,2525
44,3273,2522
44,3312,2519
44,3288,2520
44,3304,2522
44,3307,2526
44,3298,2520
44,3286,2525
44,3289,2521
44,3301,2518
44,3288,2523
44,3284,2527
44,3280,2521
44,3316,2520
44,3305,2520
44,3299,2528
44,3275,2527
44,3314,2529
44,3272,2528
44,3297,2518
44,3297,2521
44,3301,2524
44,3274,2520
44,3294,2531
44,3290,2526
44,3298,2520
44,3305,2522
44,3308,2522
44,3279,2525
44,3309,2525
44,3282,2519
44,3297,2529
44,3278,2527
44,3280,2521
44,3287,2527
44,3293,2520
44,3293,2524
44,3284,2529
44,3299,2524
44,3284,2523
44,3280,2527
44,3302,2527
44,3294,2524
44,3307,2522
44,3286,2527
44,3294,2524
44,3291,2524
44,3299,2524
44,3303,2521
44,3306,2524
44,3285,2526
44,3297,2528
44,3303,2528
44,3295,2521
44,3270,2522
44,3302,2529
44,3286,2526
44,3287,2526
44,3279,2524
44,3301,2524
44,3285,2518
44,3304,2515
44,3295,2521
44,3295,2524
44,3299,2522
44,3297,2524
44,3315,2521
44,3302,2519
44,3284,2521
44,3296,2525
44,3300,2528
44,3280,2519
44,3282,2521
44,3287,2527
44,3278,2526
44,3302,2524
44,3298,2519
44,3292,2525
44,3293,2521
44,3275,2524
44,3290,2522
44,3325,2514
44,3279,2522
44,3282,2526
44,3296,2528
44,3289,2517
44,3298,2518
44,3297,2520
44,3320,2530
44,3260,2517
44,3306,2524
44,3287,2530
44,3299,2524
44,3283,2521
44,3285,2521
44,3305,2530
44,3311,2526
44,3283,2524
44,3276,2529
44,3282,2526
44,3303,2520
44,3303,2525
44,3288,2523
44,3303,2523
44,3296,2519
44,3295,2519
44,3308,2521
44,3292,2525
44,3295,2524
44,3295,2522
44,3297,2524
44,3281,2526
44,3286,2523
44,3306,2518
44,3289,2527
44,3295,2522
44,3291,2527
44,3284,2525
44,3282,2526
44,3296,2525
44,3295,2524
44,3305,2527
44,3299,2523
44,3293,2523
44,3287,2524
44,3303,2518
44,3284,2528
44,3300,2524
44,3294,2527
44,3280,2524
44,3276,2524
44,3284,2531
44,3291,2522
44,3291,2526
44,3271,2527
44,3300,2525
44,3287,2529
44,3289,2519
44,3278,2527
44,3297,2529
44,3285,2522
44,3280,2514
44,3305,2529
44,3287,2520
44,3284,2521
44,3313,2525
44,3303,2529
44,3281,2513
44,3301,2526
44,3312,2520
44,3302,2524
44,3305,2529
44,3305,2526
44,3290,2532
44,3291,2516
44,3293,2526
44,3290,2525
44,3310,2523
44,3277,2528
44,3284,2527
44,3302,2525
44,3280,2519
44,3291,2526
44,3292,2525
44,3298,2523
44,3282,2529
44,3290,2522
44,3278,2527
44,3286,2524
44,3294,2528
